ID,Education,Income,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Complain,Living_Status,Total_Promos_accep,Age,Total_Consumption,Total_Num_Purchases,Seniority
6906,Postgraduate,84953.0,0,0,73,2,0,Alone,3,61,1024,18,22
7419,Postgraduate,27071.0,1,0,90,6,0,Alone,0,46,35,7,9
3170,Postgraduate,68148.0,0,0,86,2,0,Partner,0,57,1042,15,17
8527,Postgraduate,65735.0,1,1,37,7,0,Partner,0,49,395,19,18
7872,Postgraduate,86836.0,0,0,7,5,0,Partner,3,39,557,23,25
9931,Postgraduate,4023.0,1,1,29,19,0,Partner,0,51,9,15,7
10595,Graduate,30093.0,0,0,19,7,0,Partner,0,24,69,6,17
4609,Postgraduate,57705.0,0,1,14,6,0,Partner,0,48,486,18,2
5010,Graduate,25008.0,1,0,72,8,0,Alone,0,26,34,6,11
4427,Undergraduate,83257.0,0,0,56,6,1,Alone,2,19,1365,28,28
11148,Graduate,22280.0,1,0,85,8,0,Partner,0,39,13,4,20
1168,Postgraduate,72159.0,0,0,62,2,0,Partner,0,36,1401,21,27
9595,Graduate,64260.0,0,0,1,3,0,Partner,0,53,1574,14,14
10163,Postgraduate,82733.0,0,0,28,4,0,Alone,0,30,1323,20,15
2886,Postgraduate,74290.0,0,1,70,6,0,Alone,2,43,1217,32,13
6710,Postgraduate,58217.0,2,1,84,6,0,Alone,0,63,103,7,26
5316,Postgraduate,21024.0,0,0,89,7,0,Partner,0,38,84,7,21
9029,Postgraduate,70116.0,0,0,73,1,0,Partner,0,42,1536,23,24
521,Graduate,54006.0,1,0,42,7,0,Partner,0,29,581,18,28
1459,Postgraduate,69063.0,0,1,16,3,0,Partner,0,48,928,14,30
10241,Undergraduate,11448.0,0,0,16,6,0,Alone,0,39,14,4,13
1630,Graduate,61825.0,0,1,56,4,0,Alone,0,35,424,15,18
3254,Graduate,70886.0,1,0,65,2,0,Partner,0,43,960,14,15
9064,Graduate,69109.0,0,0,10,4,0,Partner,1,32,1555,20,28
3678,Graduate,60208.0,1,1,13,7,0,Alone,1,41,656,29,30
4227,Postgraduate,32889.0,1,1,78,5,0,Partner,0,46,55,9,19
9467,Graduate,34738.0,1,0,51,6,0,Alone,0,30,20,5,2
8486,Postgraduate,30538.0,1,0,27,10,0,Partner,0,43,367,17,36
2186,Undergraduate,82326.0,0,0,30,2,0,Partner,3,37,2257,22,3
3286,Postgraduate,26642.0,1,0,71,6,0,Alone,0,47,42,7,12
8602,Graduate,69932.0,0,1,97,4,0,Alone,0,50,1049,26,13
3722,Graduate,44503.0,1,1,83,6,0,Alone,0,42,48,7,9
6715,Postgraduate,60200.0,0,1,3,6,0,Alone,0,66,685,25,23
4796,Graduate,49638.0,0,1,71,2,0,Alone,0,62,39,5,9
9612,Undergraduate,23830.0,0,0,3,7,0,Alone,0,27,43,5,6
3766,Postgraduate,33051.0,0,0,15,9,0,Alone,0,55,835,21,29
1399,Graduate,72905.0,0,0,52,1,0,Partner,1,56,1515,20,12
1570,Postgraduate,69702.0,0,1,8,4,0,Partner,0,63,1039,26,23
3426,Graduate,70300.0,1,0,89,8,0,Alone,0,39,1596,26,18
3074,Postgraduate,70643.0,0,0,66,6,0,Partner,0,30,1828,18,27
8341,Postgraduate,30396.0,1,0,22,7,0,Partner,1,45,34,6,9
5180,Postgraduate,50616.0,0,1,56,7,0,Alone,0,46,149,10,9
6461,Postgraduate,62772.0,0,1,74,2,0,Alone,1,45,946,23,20
7679,Postgraduate,30298.0,0,0,48,3,0,Alone,0,29,28,6,8
10702,Graduate,52413.0,1,0,67,7,0,Alone,0,30,450,17,34
7505,Postgraduate,44155.0,1,1,24,4,0,Partner,0,57,46,5,12
5113,Postgraduate,86979.0,0,0,67,2,0,Alone,1,43,1702,16,18
10858,Graduate,76532.0,1,1,38,5,0,Partner,0,39,820,25,16
2961,Graduate,42081.0,1,0,86,6,0,Partner,1,32,382,15,23
2747,Postgraduate,67546.0,0,0,90,3,0,Partner,0,26,2126,20,29
3010,Postgraduate,88420.0,0,0,87,1,0,Partner,3,25,2069,20,11
5790,Graduate,31158.0,1,0,62,8,0,Partner,0,29,72,7,24
6892,Graduate,61671.0,0,1,23,8,0,Alone,2,46,732,28,10
1743,Graduate,69719.0,0,0,99,1,0,Alone,0,40,801,11,8
3578,Graduate,49160.0,0,1,29,6,0,Alone,0,65,236,12,15
8462,Undergraduate,24882.0,1,0,52,6,0,Partner,1,36,80,5,28
5558,Postgraduate,90933.0,0,0,90,1,0,Alone,1,60,1685,15,10
4619,Postgraduate,113734.0,0,0,9,1,0,Alone,0,69,277,27,8
8780,Postgraduate,59292.0,0,1,71,3,0,Partner,0,64,507,18,19
10789,Postgraduate,45759.0,1,1,13,7,0,Partner,0,50,68,7,23
10779,Graduate,22148.0,0,0,16,7,0,Alone,0,31,49,5,9
5896,Postgraduate,73395.0,0,0,94,2,0,Partner,0,27,397,15,10
2337,Graduate,29819.0,1,0,77,6,0,Alone,0,43,39,9,15
10951,Graduate,45688.0,0,1,20,4,0,Partner,1,46,306,14,12
544,Graduate,62820.0,0,0,51,1,0,Partner,0,60,976,14,14
17,Postgraduate,60491.0,0,1,81,5,0,Partner,0,43,1028,28,19
10680,Graduate,33235.0,1,0,71,7,0,Partner,0,28,70,7,8
3265,Graduate,35701.0,0,0,36,6,0,Partner,0,55,46,5,22
5623,Postgraduate,31535.0,1,0,95,7,0,Partner,1,34,51,5,16
5832,Undergraduate,92556.0,0,0,32,0,0,Partner,0,54,1263,21,9
5544,Graduate,67384.0,0,1,32,5,0,Alone,1,44,1490,22,27
6417,Postgraduate,80573.0,0,0,85,2,0,Partner,0,43,1564,24,27
5831,Graduate,77870.0,0,1,93,8,0,Partner,2,47,1815,18,29
7101,Postgraduate,52278.0,0,1,24,8,0,Alone,0,51,1198,31,24
10176,Graduate,57107.0,0,1,44,8,0,Alone,2,46,416,23,29
2326,Graduate,18929.0,0,0,15,6,0,Partner,0,24,85,6,23
4385,Postgraduate,36038.0,1,0,82,6,0,Alone,0,33,47,8,20
2929,Graduate,20180.0,0,0,27,7,0,Alone,0,38,137,8,23
10686,Postgraduate,34230.0,1,1,72,7,0,Partner,0,49,21,4,25
2546,Undergraduate,31878.0,0,1,7,3,0,Alone,0,37,70,6,7
3283,Undergraduate,70932.0,0,1,57,3,0,Partner,0,42,909,22,12
3138,Graduate,91249.0,0,0,84,4,0,Alone,4,58,1676,22,27
4994,Postgraduate,77598.0,0,0,53,3,0,Alone,1,71,1735,26,24
7966,Graduate,80982.0,1,1,48,5,1,Alone,0,55,1191,30,17
3112,Postgraduate,22701.0,1,0,2,5,0,Partner,0,37,24,5,20
10872,Postgraduate,55212.0,0,1,65,8,0,Partner,2,45,1182,20,26
2181,Graduate,70617.0,0,0,45,2,0,Partner,0,44,1280,14,19
1867,Graduate,64849.0,0,0,42,5,0,Alone,0,57,1336,19,26
1518,Postgraduate,62694.0,1,1,29,7,0,Partner,0,49,749,24,19
5734,Postgraduate,61917.0,1,1,83,5,0,Partner,0,40,91,7,14
2878,Postgraduate,67472.0,0,1,93,3,0,Partner,0,67,414,15,16
1458,Postgraduate,21059.0,1,0,40,6,0,Partner,0,32,44,9,6
7007,Postgraduate,29543.0,2,0,47,7,0,Partner,0,46,63,8,12
6200,Graduate,75903.0,0,1,50,3,0,Partner,0,63,901,23,17
1403,Undergraduate,34984.0,1,1,40,7,0,Partner,0,39,38,6,31
4827,Postgraduate,54998.0,0,1,3,4,0,Alone,0,58,455,20,15
6250,Postgraduate,54356.0,0,1,62,8,0,Alone,0,65,775,24,26
9291,Postgraduate,34242.0,0,1,25,5,0,Partner,0,55,15,4,10
2478,Graduate,25410.0,1,0,48,4,0,Partner,0,41,38,6,17
1139,Postgraduate,73356.0,0,0,56,2,0,Partner,3,30,1512,22,7
5138,Graduate,28320.0,0,1,68,8,0,Partner,0,64,43,5,24
5393,Graduate,23763.0,1,0,64,7,0,Alone,0,37,42,5,30
10413,Graduate,72570.0,0,0,67,1,0,Partner,0,30,1089,23,9
5015,Postgraduate,34529.0,1,0,94,7,0,Partner,0,38,162,9,28
10868,Graduate,70792.0,0,0,82,3,0,Alone,0,63,1272,19,19
10676,Graduate,63211.0,0,0,3,2,0,Partner,0,32,1173,20,35
2495,Postgraduate,83891.0,0,1,24,1,0,Partner,0,40,816,22,7
7842,Graduate,36065.0,1,1,54,8,0,Alone,0,46,74,9,22
9955,Graduate,39898.0,0,1,20,7,0,Partner,0,60,134,9,13
6663,Postgraduate,51141.0,0,0,96,5,0,Alone,0,74,157,9,17
2162,Graduate,56939.0,0,1,19,3,0,Partner,0,38,561,18,16
3434,Graduate,80872.0,0,0,60,1,0,Alone,0,63,1336,19,1
7919,Postgraduate,72335.0,0,0,2,8,0,Partner,0,38,2092,23,29
5626,Postgraduate,61798.0,0,0,13,4,0,Alone,0,50,463,16,14
6428,Postgraduate,76842.0,0,0,37,0,0,Alone,0,64,1130,17,10
8514,Graduate,29478.0,1,0,59,6,0,Partner,0,38,20,5,12
10448,Graduate,46998.0,0,1,55,7,0,Alone,1,58,377,18,27
2109,Graduate,96843.0,0,0,60,2,0,Alone,1,24,1544,28,21
7530,Postgraduate,56551.0,1,1,48,4,0,Alone,0,64,138,10,6
8925,Postgraduate,70053.0,0,1,38,5,0,Partner,0,49,1012,26,22
3009,Postgraduate,71670.0,0,0,8,6,0,Alone,3,52,1766,15,16
6355,Graduate,44359.0,1,1,19,3,0,Partner,0,36,45,9,7
3517,Graduate,40887.0,1,1,32,9,0,Alone,0,62,161,10,19
1158,Graduate,48877.0,0,1,27,7,0,Alone,0,48,144,8,8
6203,Graduate,74485.0,0,0,58,3,0,Partner,0,67,1734,26,17
7165,Graduate,64474.0,0,1,59,5,0,Partner,0,42,823,22,15
3595,Graduate,77226.0,0,1,29,3,0,Partner,0,51,1138,28,11
8537,Graduate,72643.0,0,0,60,2,0,Alone,1,65,1429,21,23
4331,Postgraduate,85738.0,0,0,41,1,0,Partner,2,36,1371,21,12
6281,Graduate,55686.0,0,1,27,4,0,Alone,1,48,982,16,23
4338,Graduate,39062.0,1,0,28,4,0,Alone,1,31,44,5,10
2452,Graduate,34600.0,1,1,8,8,0,Partner,0,43,318,17,24
9507,Graduate,40794.0,0,1,18,7,0,Partner,0,39,434,16,18
8360,Undergraduate,54690.0,1,1,76,3,0,Partner,0,43,198,12,18
10311,Graduate,4428.0,0,1,0,1,0,Partner,0,45,359,25,20
5117,Undergraduate,32632.0,0,0,32,5,0,Partner,0,51,576,18,35
4867,Postgraduate,38236.0,1,1,2,7,0,Alone,0,46,88,11,16
9289,Graduate,36781.0,1,0,16,8,0,Partner,0,35,63,6,3
10913,Postgraduate,31385.0,1,0,56,8,0,Alone,1,30,27,4,32
3032,Graduate,24570.0,1,0,97,9,0,Partner,0,30,193,11,23
8524,Postgraduate,25509.0,1,0,15,9,0,Alone,0,40,101,9,28
3334,Graduate,94642.0,0,0,35,1,0,Partner,2,63,2211,21,1
4470,Postgraduate,58646.0,0,1,3,4,0,Partner,0,52,140,8,15
1406,Graduate,53201.0,1,1,49,7,0,Alone,0,39,415,22,13
8619,Graduate,21994.0,0,1,4,5,0,Partner,0,57,22,4,25
10821,Graduate,57113.0,1,1,45,7,0,Partner,0,36,263,16,19
4552,Graduate,51373.0,0,0,37,4,0,Partner,0,23,393,12,19
898,Graduate,23477.0,1,0,39,8,0,Partner,0,28,147,10,15
9797,Graduate,58116.0,0,1,38,2,0,Partner,0,58,443,16,9
10949,Postgraduate,72968.0,0,0,8,3,0,Alone,1,51,1958,19,13
8212,Postgraduate,39791.0,0,1,89,7,0,Partner,0,43,174,10,22
6248,Postgraduate,91712.0,0,0,47,3,0,Alone,1,67,2217,27,15
10164,Graduate,94472.0,0,1,75,5,0,Alone,2,56,1691,16,10
4547,Graduate,13672.0,1,1,86,8,0,Partner,0,54,25,6,21
6815,Undergraduate,96547.0,0,0,4,2,0,Partner,3,34,809,21,8
4122,Graduate,79205.0,0,0,73,4,0,Partner,1,39,895,16,29
10841,Postgraduate,56559.0,0,1,46,4,0,Partner,0,39,484,18,25
5370,Postgraduate,32644.0,1,0,38,8,0,Partner,1,41,413,18,24
176,Undergraduate,67506.0,0,1,73,3,0,Alone,0,34,331,12,11
4860,Graduate,24206.0,1,0,66,6,0,Alone,0,44,25,5,17
10757,Postgraduate,28420.0,1,0,36,6,0,Alone,0,47,13,4,13
4023,Graduate,22979.0,1,0,29,8,0,Partner,0,44,115,10,31
6679,Graduate,33279.0,0,0,29,3,0,Alone,0,48,16,4,1
9923,Postgraduate,46423.0,1,1,6,7,0,Alone,0,42,92,9,16
7181,Graduate,30368.0,0,1,97,8,0,Partner,0,37,52,7,18
3599,Graduate,63684.0,0,1,61,5,0,Partner,0,44,1464,23,26
405,Graduate,41638.0,0,1,68,8,0,Alone,1,50,441,17,23
6870,Postgraduate,68805.0,0,1,73,2,0,Alone,0,55,283,12,16
832,Postgraduate,65814.0,0,1,90,5,0,Partner,0,48,747,23,11
2002,Graduate,71964.0,0,0,81,3,0,Alone,0,56,1870,17,20
3657,Graduate,39146.0,1,0,1,8,0,Alone,0,28,165,11,23
500,Graduate,96876.0,0,0,79,2,0,Partner,3,37,1941,24,19
1951,Undergraduate,34445.0,0,0,92,9,0,Partner,0,33,839,27,24
3262,Graduate,68281.0,0,0,31,5,0,Alone,0,56,1655,25,30
4102,Undergraduate,37284.0,1,1,46,6,0,Partner,0,39,23,4,22
7042,Graduate,36790.0,0,0,14,9,0,Partner,0,31,66,6,24
10598,Graduate,27943.0,1,1,89,8,0,Partner,0,47,37,8,21
255,Graduate,22263.0,1,1,31,6,1,Alone,0,63,21,6,10
2375,Graduate,30261.0,1,2,75,8,0,Partner,0,42,22,4,28
9829,Graduate,28587.0,1,0,42,6,0,Partner,0,36,78,9,1
6214,Postgraduate,43815.0,1,0,53,6,0,Partner,0,32,79,6,20
4954,Graduate,48195.0,1,1,53,6,0,Partner,0,58,265,17,12
7861,Postgraduate,77027.0,0,1,23,4,0,Partner,0,62,1175,19,8
4837,Postgraduate,71322.0,0,1,57,4,0,Partner,0,49,1305,28,23
9423,Postgraduate,32765.0,1,0,49,5,0,Partner,0,35,46,8,11
4198,Graduate,29672.0,1,1,6,6,0,Partner,0,49,25,4,13
153,Graduate,23272.0,0,0,29,4,0,Alone,0,61,46,5,15
9323,Postgraduate,49912.0,0,1,5,8,0,Partner,1,65,874,26,30
10001,Undergraduate,7500.0,1,0,98,9,0,Partner,0,29,100,10,36
3945,Postgraduate,68117.0,0,1,80,6,0,Alone,1,67,930,25,15
3799,Graduate,67225.0,0,1,4,5,0,Partner,0,59,868,23,14
8625,Graduate,17649.0,1,0,70,8,0,Partner,0,38,45,9,13
3491,Graduate,55914.0,0,1,32,7,0,Partner,0,39,1260,29,21
983,Graduate,40059.0,1,0,82,8,0,Partner,1,30,414,12,16
9119,Graduate,60905.0,0,1,27,2,0,Partner,0,64,392,15,20
4786,Graduate,75330.0,1,1,94,6,0,Partner,0,37,1109,29,33
5872,Graduate,60689.0,0,1,23,3,0,Alone,0,63,639,22,24
6568,Graduate,38680.0,1,0,97,7,0,Partner,0,30,79,6,22
5628,Graduate,61416.0,0,0,25,6,0,Partner,1,32,1665,24,17
5631,Graduate,49767.0,0,0,92,4,0,Alone,0,23,692,18,23
4974,Graduate,83273.0,1,2,98,7,0,Alone,0,44,1392,29,28
8416,Graduate,29009.0,1,0,19,6,0,Partner,0,33,44,7,14
5454,Postgraduate,45057.0,1,0,80,5,0,Partner,0,35,50,6,24
4095,Graduate,37150.0,1,0,80,7,0,Partner,0,43,467,21,26
5474,Graduate,43020.0,1,0,79,6,0,Alone,0,44,223,12,14
4268,Graduate,53154.0,0,1,50,4,0,Partner,0,55,158,9,4
10701,Graduate,65308.0,0,0,60,4,0,Partner,2,41,1211,28,14
3507,Graduate,76467.0,1,0,44,6,0,Alone,0,44,1575,14,29
2079,Undergraduate,81044.0,0,0,0,1,0,Partner,0,67,1208,22,13
626,Graduate,32871.0,1,1,28,4,0,Partner,0,63,43,5,16
4426,Graduate,55801.0,1,1,35,7,0,Alone,1,39,527,21,16
2591,Graduate,76320.0,0,1,49,2,0,Alone,0,55,932,15,7
10509,Postgraduate,36927.0,1,1,46,8,0,Alone,0,59,71,8,11
6382,Graduate,48794.0,1,1,97,4,0,Partner,0,61,54,5,7
6673,Graduate,23478.0,0,0,51,8,0,Alone,0,49,129,7,22
7441,Graduate,71128.0,1,0,80,7,0,Alone,0,41,1615,27,31
1071,Postgraduate,70179.0,0,1,10,5,0,Alone,0,38,1034,26,18
10061,Graduate,59462.0,0,1,29,7,0,Partner,0,64,1088,25,20
8775,Graduate,38361.0,1,0,74,7,0,Partner,0,45,137,10,13
2345,Postgraduate,70038.0,0,0,54,2,0,Partner,0,32,1244,17,15
322,Graduate,42554.0,1,1,93,4,0,Partner,0,36,41,7,13
10897,Graduate,67445.0,0,1,63,6,0,Partner,0,40,1174,32,25
123,Graduate,67046.0,0,1,92,2,0,Alone,0,63,993,15,19
6103,Graduate,42192.0,0,0,40,4,0,Partner,0,66,100,7,19
7899,Postgraduate,77610.0,0,1,70,7,0,Partner,0,62,1680,17,27
10500,Graduate,31761.0,1,0,96,5,0,Partner,0,30,98,9,8
1655,Graduate,34350.0,1,0,81,7,0,Partner,0,35,48,5,15
2406,Graduate,54591.0,0,1,63,5,0,Partner,0,65,519,19,20
2712,Graduate,71866.0,0,1,85,3,0,Partner,0,58,715,20,13
5517,Graduate,25293.0,1,0,51,8,0,Partner,0,45,37,5,16
10643,Postgraduate,42000.0,0,0,23,5,0,Alone,0,27,653,20,15
2254,Graduate,69520.0,0,0,95,5,0,Partner,0,31,1455,21,18
10281,Graduate,64713.0,1,0,11,4,0,Alone,0,44,602,19,6
6958,Postgraduate,27889.0,1,0,42,6,0,Partner,0,37,26,5,20
954,Undergraduate,22123.0,0,0,77,5,0,Alone,0,54,102,7,10
4643,Graduate,27803.0,1,0,40,8,0,Partner,0,41,176,9,29
6497,Graduate,51651.0,0,1,32,8,0,Partner,0,54,433,17,30
5396,Graduate,68487.0,0,0,48,4,0,Partner,0,26,1366,30,24
1052,Graduate,56796.0,0,1,24,7,0,Partner,0,45,1001,27,23
2802,Undergraduate,87000.0,0,0,61,2,0,Partner,0,22,961,18,25
6343,Graduate,79823.0,0,1,6,2,0,Partner,1,55,1518,23,10
6507,Graduate,30828.0,1,0,16,3,0,Alone,0,34,56,8,21
7901,Postgraduate,34109.0,0,1,39,4,0,Partner,0,43,22,4,19
4865,Postgraduate,53367.0,1,1,2,7,0,Alone,0,40,400,21,17
2686,Undergraduate,22390.0,0,0,49,7,0,Partner,0,45,26,4,15
3107,Graduate,71322.0,0,1,31,2,0,Partner,0,38,350,13,11
7734,Graduate,79244.0,0,0,58,1,0,Alone,2,21,1216,22,25
1146,Postgraduate,49912.0,0,1,5,8,0,Partner,1,65,874,26,30
11031,Postgraduate,48699.0,1,1,90,5,0,Partner,0,64,40,5,20
7428,Graduate,80144.0,0,0,47,1,0,Partner,0,39,1367,19,16
975,Graduate,54252.0,1,1,25,6,0,Alone,0,58,264,15,20
1103,Postgraduate,81929.0,1,0,60,6,0,Partner,2,38,2053,20,28
3422,Graduate,76068.0,0,1,67,6,0,Partner,2,39,1376,10,26
1055,Postgraduate,53204.0,1,1,40,4,0,Partner,0,38,45,5,10
6544,Postgraduate,67911.0,0,1,63,3,0,Partner,0,65,976,27,8
1241,Undergraduate,14796.0,1,0,1,9,0,Partner,0,30,51,6,28
2909,Postgraduate,78128.0,0,1,89,3,0,Partner,2,40,1264,20,11
5802,Undergraduate,14188.0,0,0,40,6,0,Partner,0,42,75,7,23
1407,Undergraduate,20425.0,1,0,5,7,0,Partner,0,28,57,7,27
6183,Postgraduate,58646.0,0,1,3,4,0,Partner,0,52,140,8,15
340,Graduate,72967.0,0,1,1,5,0,Alone,1,44,497,19,25
5991,Postgraduate,48150.0,0,1,24,7,0,Partner,0,65,266,13,17
3104,Graduate,82332.0,0,0,89,2,0,Alone,1,53,2006,21,28
9729,Graduate,58275.0,1,1,48,7,0,Alone,0,59,615,23,23
1008,Postgraduate,44953.0,0,0,31,6,0,Partner,1,33,1021,24,25
11091,Graduate,34587.0,1,1,68,4,0,Partner,0,61,22,6,8
3969,Postgraduate,43018.0,0,1,46,5,0,Partner,0,40,133,7,24
1916,Postgraduate,45736.0,0,1,92,7,0,Partner,0,60,437,19,18
9907,Postgraduate,66476.0,0,1,80,4,0,Partner,0,45,1013,26,21
87,Undergraduate,27733.0,1,0,16,7,0,Partner,0,33,57,7,17
8659,Postgraduate,69805.0,0,1,50,2,0,Partner,0,62,1038,27,12
6262,Postgraduate,72217.0,0,0,93,2,0,Alone,0,52,1573,22,15
6147,Graduate,25818.0,1,0,51,7,0,Alone,0,43,28,4,27
8832,Postgraduate,37509.0,1,0,24,7,0,Partner,0,38,123,9,25
10067,Undergraduate,25176.0,1,1,79,7,0,Partner,0,38,13,4,15
7532,Graduate,43586.0,0,1,26,8,0,Partner,0,34,132,10,29
4915,Undergraduate,53230.0,0,1,86,5,0,Partner,0,58,732,23,34
2115,Graduate,50116.0,1,1,68,5,0,Partner,1,57,66,7,7
2088,Graduate,84906.0,0,0,98,2,0,Partner,3,42,1631,24,21
2493,Graduate,61286.0,0,1,34,5,0,Partner,0,48,608,18,23
6292,Postgraduate,82333.0,0,0,60,2,0,Partner,1,28,1822,18,22
1631,Postgraduate,65220.0,0,0,3,6,0,Partner,0,49,1282,23,34
10104,Graduate,33590.0,2,1,65,7,0,Partner,0,40,8,4,22
3006,Graduate,30992.0,1,0,83,7,0,Alone,0,38,43,5,21
3919,Postgraduate,72309.0,0,0,64,3,0,Alone,1,38,1931,20,14
642,Undergraduate,16005.0,1,0,69,8,0,Partner,0,34,103,8,29
4369,Postgraduate,65487.0,0,0,48,2,0,Alone,0,57,1169,17,3
10127,Graduate,58692.0,0,1,21,7,0,Partner,0,49,395,15,7
271,Graduate,40590.0,1,1,30,6,0,Alone,1,45,258,15,23
4973,Graduate,20587.0,1,0,39,7,0,Alone,0,44,25,5,2
2948,Postgraduate,62637.0,0,1,76,2,0,Alone,0,60,185,10,12
2715,Postgraduate,29435.0,1,1,11,9,0,Alone,0,48,180,11,31
10432,Graduate,19346.0,1,0,26,8,0,Alone,0,40,22,5,12
9216,Graduate,35788.0,1,1,34,6,0,Partner,0,43,44,7,12
7124,Graduate,36997.0,1,1,72,5,0,Alone,0,46,94,12,24
9727,Graduate,23539.0,0,0,13,6,0,Partner,0,57,81,7,11
5136,Graduate,65333.0,0,1,58,6,0,Alone,2,41,798,28,12
9790,Graduate,78499.0,0,0,12,4,0,Alone,1,57,1334,19,14
1818,Postgraduate,29732.0,1,0,23,9,0,Partner,0,43,38,5,10
1100,Postgraduate,41275.0,1,2,33,5,0,Partner,0,54,61,11,10
7873,Postgraduate,63516.0,1,1,30,5,0,Partner,0,41,300,16,19
10609,Postgraduate,42769.0,0,1,15,4,0,Partner,0,52,88,8,13
6950,Postgraduate,49572.0,1,1,25,7,0,Partner,0,56,54,7,13
7233,Graduate,69209.0,0,0,4,4,0,Partner,1,42,1782,16,28
9481,Graduate,17148.0,1,0,80,8,0,Partner,0,38,68,11,12
7699,Graduate,40590.0,1,1,30,6,0,Alone,1,45,258,15,23
2711,Postgraduate,30560.0,1,0,6,7,0,Partner,0,38,31,5,19
8933,Undergraduate,32146.0,1,0,16,6,0,Partner,0,31,66,8,1
8726,Undergraduate,41713.0,1,1,57,6,0,Alone,0,50,174,13,9
1515,Postgraduate,34176.0,0,1,9,3,0,Partner,0,39,28,5,12
5186,Postgraduate,58482.0,0,1,59,6,0,Partner,1,59,731,22,1
10157,Graduate,59686.0,0,1,78,4,0,Alone,0,49,274,12,12
5667,Postgraduate,60896.0,0,1,90,6,0,Partner,0,50,1701,26,26
902,Graduate,62994.0,1,0,74,6,0,Partner,0,34,312,13,9
977,Graduate,47320.0,0,1,10,6,0,Partner,0,57,414,20,24
7313,Undergraduate,74859.0,0,0,63,3,0,Alone,1,65,1565,23,22
7600,Undergraduate,15253.0,1,0,13,7,0,Alone,0,22,29,6,15
9706,Postgraduate,31560.0,1,0,98,8,0,Alone,0,40,94,8,19
2429,Graduate,72071.0,0,1,4,2,0,Alone,0,60,1338,20,23
3520,Postgraduate,91172.0,0,0,94,3,0,Alone,4,24,1092,14,22
10394,Graduate,90000.0,0,0,91,1,0,Partner,3,30,1479,18,13
4548,Graduate,41967.0,1,1,66,4,0,Alone,0,33,54,5,14
9362,Graduate,69263.0,0,1,14,6,0,Alone,1,49,568,18,8
3968,Undergraduate,65706.0,0,0,77,7,0,Alone,3,44,1199,27,19
4084,Graduate,60934.0,0,1,41,4,0,Partner,0,39,873,23,12
6721,Graduate,71965.0,0,1,21,3,0,Partner,0,63,1213,17,18
2829,Graduate,65210.0,0,1,25,6,0,Partner,2,59,731,22,3
1772,Postgraduate,79174.0,0,0,2,2,0,Partner,2,39,2043,19,14
1544,Postgraduate,81380.0,0,0,51,2,0,Alone,0,47,1893,17,25
492,Postgraduate,48432.0,0,1,3,8,0,Alone,0,41,424,19,27
4377,Graduate,52914.0,0,1,32,7,0,Partner,1,43,575,15,18
4541,Graduate,38946.0,0,1,84,5,0,Partner,0,59,257,12,15
1321,Graduate,26067.0,1,0,49,8,0,Partner,0,40,56,9,21
8858,Postgraduate,44325.0,0,1,69,8,0,Partner,1,42,542,21,18
3266,Graduate,42523.0,0,0,96,2,0,Partner,0,50,125,7,9
11187,Undergraduate,26487.0,1,0,23,5,0,Alone,0,36,69,9,20
8207,Undergraduate,53233.0,0,1,18,4,0,Partner,0,57,40,5,10
9723,Graduate,67716.0,0,1,8,5,0,Partner,1,54,1016,28,15
2666,Postgraduate,76234.0,0,1,21,3,0,Partner,1,42,907,23,7
5721,Postgraduate,84117.0,0,0,60,2,0,Partner,1,58,1566,24,2
10652,Postgraduate,65487.0,0,0,48,2,0,Partner,0,57,1169,17,3
1646,Undergraduate,25224.0,1,0,36,3,0,Partner,0,42,46,7,10
4418,Postgraduate,89616.0,0,0,36,2,0,Alone,0,31,1644,25,23
2656,Graduate,40851.0,1,1,63,7,0,Alone,0,43,59,5,23
7990,Graduate,27469.0,0,0,2,6,0,Partner,0,67,17,4,35
8722,Undergraduate,82347.0,0,0,38,3,0,Partner,2,57,1853,25,31
7118,Graduate,73803.0,0,1,61,6,0,Partner,1,57,1528,22,36
2980,Postgraduate,8820.0,1,1,52,8,0,Alone,0,62,35,10,22
1839,Graduate,43322.0,0,0,25,7,0,Alone,0,40,141,8,9
10722,Graduate,55593.0,0,1,63,6,0,Partner,1,41,546,17,17
2632,Graduate,50501.0,1,1,10,6,0,Partner,1,60,500,20,19
9014,Graduate,37085.0,1,1,65,8,0,Partner,0,39,61,10,7
7620,Undergraduate,16185.0,1,0,71,8,0,Alone,0,24,106,8,20
10968,Graduate,57731.0,0,1,0,6,0,Alone,0,45,704,26,26
11133,Postgraduate,48432.0,0,1,3,8,0,Alone,0,41,424,19,27
2736,Graduate,73807.0,0,1,88,2,0,Partner,0,36,849,23,23
1876,Graduate,18929.0,0,0,15,6,0,Partner,0,24,85,6,23
5959,Graduate,35893.0,1,1,80,8,0,Alone,0,46,199,15,27
1092,Graduate,61014.0,0,1,17,7,0,Partner,0,34,1147,20,26
4333,Graduate,32144.0,1,1,76,7,0,Partner,1,60,54,10,10
3850,Undergraduate,14918.0,0,1,52,6,0,Partner,0,51,43,5,30
6168,Graduate,45146.0,1,1,28,4,0,Alone,0,51,53,6,18
607,Undergraduate,41769.0,0,1,31,8,0,Alone,0,59,521,22,23
10469,Graduate,88325.0,0,0,42,2,0,Partner,0,33,1623,18,8
